trait,time_step,t1,t2,t3,total
internet,0,5.6580923684867038e-06,-6.1995825426209864e-06,-5.4282196225286436e-06,4.886729448394361e-06
internet,1,2.4849779674925299e-06,-7.3075437171483189e-06,0.0,-4.8225657496557894e-06
internet,2,1.837008260801462e-06,-2.334445568297147e-06,-5.6130231741610446e-06,5.1155858666653596e-06
internet,3,4.1597235787320507e-06,3.6329877115226266e-05,-9.6452224964406815e-06,5.0134823190398996e-05
internet,4,1.5119570455358586e-05,0.00028063627328381736,-0.00010848257177233908,0.00040423841551151502
internet,5,0.00019847911923166959,0.00048867061351813557,-7.7938256982054409e-05,0.00076508798973185953
internet,6,0.00048753706016141368,0.00086574016073853169,0.00025429332295792901,0.0010989838979420165
internet,7,0.00083628874710970616,0.0010482005122456756,0.00076094397694953411,0.0011235452824058475
internet,8,0.0011225684807393472,0.0009976415730266852,0.00091779875457840394,0.0012024112991876287
internet,9,0.0013480622460136536,0.00075466752376516589,0.0008506525733683255,0.0012520771964104941
internet,10,0.0018329666877429866,-0.00014456775821444301,0.00056109666172788827,0.0011273022678006553
internet,11,0.001785156225734388,0.00036836235446081563,0.0010673165771955128,0.0010862020029996911
internet,12,0.0023896657430315859,5.0824951124538165e-05,0.0010673883705036881,0.0013731023236524358
internet,13,0.0023275523771967171,-0.00052349932169174743,0.0010250704596137508,0.00077898259589121886
internet,14,0.002782979638994351,-0.00032995831295238708,0.0017980921487753736,0.00065492917726659014
internet,15,0.0028327807977075155,-6.1717176306746741e-05,0.0022639022822272172,0.00050716133917355155
internet,16,0.0028734971807719699,-3.8748058603444487e-05,0.0025159336248291816,0.00031881549733934404
internet,17,0.0031034945681841374,-0.0013895764807891088,0.0013823079050107373,0.00033161018238429124
internet,18,0.0026594230260643314,-0.0019528499916047362,0.0005734871623796165,0.00013308587207997878
internet,19,0.0026981529114087259,-0.0010746608794657828,0.0014151960547780257,0.00020829597716491739

start time: 1994
end time: 2015

Pa, Pd, X_bar_a, X_bar_d, Muts
2, 1, 0.0, 0.0,  3
2, Pd: 0, 0.0, 0.0,  2
2, 1, 0.0, 0.0,  3
3, 6, 0.0, 0.0,  9
20, 64, 0.0, 0.0,  84
80, 135, 0.0, 0.0,  215
181, 172, 0.0, 0.0,  353
336, 257, 0.0, 0.0,  593
533, 307, 0.0, 0.0,  840
754, 352, 0.0, 0.0,  1106
1012, 366, 0.0, 0.0,  1376
1184, 348, 0.0, 0.0,  1528
1525, 498, 0.0, 0.0,  2023
1696, 393, 0.0, 0.0,  2087
1893, 400, 0.0, 0.0,  2289
2154, 422, 0.0, 0.0,  2574
2509, 499, 0.0, 0.0,  3008
2790, 544, 0.0, 0.0,  3334
3103, 577, 0.0, 0.0,  3680
3374, 660, 0.0, 0.0,  4034
